
=======================================================
[INFO] TANGGAL & WAKTU EKSEKUSI SIMULASI : 2026-06-18 15:38:44
=======================================================

=======================================================
[INFO] Skenario Range / Pathloss Degradation (Wi-Fi 6)
=======================================================
Simulasi ini dirancang untuk menguji ketahanan dan jangkauan sinyal Wi-Fi 6 terhadap degradasi jarak (range/pathloss degradation test). Tujuannya adalah untuk mengamati bagaimana performa jaringan — mulai dari kekuatan sinyal, kecepatan unduh, keterlambatan, hingga tingkat kehilangan paket — berubah secara bertahap ketika sebuah perangkat klien bergerak semakin menjauh dari titik akses.

Secara konseptual, simulasi ini dapat dibayangkan sebagai sebuah eksperimen di mana sebuah Access Point (AP) Wi-Fi 6 dipasang pada posisi tetap, sementara satu buah laptop atau perangkat klien dibawa berjalan menjauh secara perlahan. Pengukuran dilakukan secara terus-menerus di sepanjang lintasan untuk merekam proses pelemahan sinyal dan penurunan kualitas komunikasi seiring bertambahnya jarak antara klien dan AP.

Jarak pengujian dimulai dari 1 meter hingga mencapai batas maksimum 300 meter. Dengan pendekatan ini, simulasi dapat memberikan gambaran menyeluruh tentang batas jangkauan efektif Wi-Fi 6 serta profil degradasi performanya dalam kondisi yang mendekati lingkungan nyata, lengkap dengan pengaruh redaman akibat obstacles.
=======================================================
[SPESIFIKASI SIMULASI]
- Standar Wi-Fi     : Wi-Fi 6 (802.11ax)
- Konfigurasi MIMO  : 8x8 Spatial Streams
- Fitur Spesial     : Single-Link (Non-MLO)
    * Link 0        : Frekuensi 5 GHz (Lebar Pita 160 MHz)
- Tx Power          : 20.0 dBm
- Rate Adaptation   : IdealWifiManager (Otomatis menyesuaikan hingga 1024-QAM)
- Propagation Model : HybridBuildingsPropagationLossModel (Redaman Tembok/Indoor)
- Jarak Uji         : 0 hingga 640 meter
- Target Throughput : 2.5 Gbps (Injeksi UDP)
=======================================================

[INFO] Waktu: 0,2s | Jarak: 1 m | RSSI: -5,71343 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 0
[INFO] Waktu: 0,4s | Jarak: 3 m | RSSI: -16,4487 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 0
[INFO] Waktu: 0,6s | Jarak: 5 m | RSSI: -21,4341 dBm | Tput: 1.080,57 Mbps | Delay: 0,724654 ms | Jitter: 0,00403597 ms | Drop: 0
[INFO] Waktu: 0,8s | Jarak: 7 m | RSSI: -24,722 dBm | Tput: 2.503,28 Mbps | Delay: 0,729428 ms | Jitter: 0,0033272 ms | Drop: 0
[INFO] Waktu: 1s | Jarak: 9 m | RSSI: -27,1777 dBm | Tput: 2.499,22 Mbps | Delay: 0,725349 ms | Jitter: 0,00333239 ms | Drop: 0
[INFO] Waktu: 1,2s | Jarak: 11 m | RSSI: -29,1386 dBm | Tput: 2.499,99 Mbps | Delay: 0,733195 ms | Jitter: 0,00333496 ms | Drop: 0
[INFO] Waktu: 1,4s | Jarak: 13 m | RSSI: -30,771 dBm | Tput: 2.500,4 Mbps | Delay: 0,712656 ms | Jitter: 0,00333127 ms | Drop: 0
[INFO] Waktu: 1,6s | Jarak: 15 m | RSSI: -32,1693 dBm | Tput: 2.500,52 Mbps | Delay: 0,721483 ms | Jitter: 0,00333152 ms | Drop: 0
[INFO] Waktu: 1,8s | Jarak: 17 m | RSSI: -33,3924 dBm | Tput: 2.500,28 Mbps | Delay: 0,724228 ms | Jitter: 0,00332938 ms | Drop: 0
[INFO] Waktu: 2s | Jarak: 19 m | RSSI: -34,4792 dBm | Tput: 2.498,34 Mbps | Delay: 0,720057 ms | Jitter: 0,00333808 ms | Drop: 0
[INFO] Waktu: 2,2s | Jarak: 21 m | RSSI: -35,4572 dBm | Tput: 2.500,99 Mbps | Delay: 0,714401 ms | Jitter: 0,0033257 ms | Drop: 0
[INFO] Waktu: 2,4s | Jarak: 23 m | RSSI: -36,3462 dBm | Tput: 2.500,69 Mbps | Delay: 0,719934 ms | Jitter: 0,0033359 ms | Drop: 0
[INFO] Waktu: 2,6s | Jarak: 25 m | RSSI: -37,1609 dBm | Tput: 2.498,46 Mbps | Delay: 0,718211 ms | Jitter: 0,00332998 ms | Drop: 0
[INFO] Waktu: 2,8s | Jarak: 27 m | RSSI: -37,913 dBm | Tput: 2.502,4 Mbps | Delay: 0,72411 ms | Jitter: 0,00333159 ms | Drop: 0
[INFO] Waktu: 3s | Jarak: 29 m | RSSI: -38,6112 dBm | Tput: 2.498,57 Mbps | Delay: 0,715851 ms | Jitter: 0,00333321 ms | Drop: 0
[INFO] Waktu: 3,2s | Jarak: 31 m | RSSI: -39,2629 dBm | Tput: 2.503,7 Mbps | Delay: 0,723514 ms | Jitter: 0,00333 ms | Drop: 0
[INFO] Waktu: 3,4s | Jarak: 33 m | RSSI: -39,8739 dBm | Tput: 2.499,4 Mbps | Delay: 0,71825 ms | Jitter: 0,00333378 ms | Drop: 0
[INFO] Waktu: 3,6s | Jarak: 35 m | RSSI: -40,4488 dBm | Tput: 2.499,28 Mbps | Delay: 0,723175 ms | Jitter: 0,00333388 ms | Drop: 0
[INFO] Waktu: 3,8s | Jarak: 37 m | RSSI: -40,9918 dBm | Tput: 2.497,69 Mbps | Delay: 0,733437 ms | Jitter: 0,00333748 ms | Drop: 0
[INFO] Waktu: 4s | Jarak: 39 m | RSSI: -41,5062 dBm | Tput: 2.501,58 Mbps | Delay: 0,721732 ms | Jitter: 0,00332593 ms | Drop: 0
[INFO] Waktu: 4,2s | Jarak: 41 m | RSSI: -41,9949 dBm | Tput: 2.501,22 Mbps | Delay: 0,731427 ms | Jitter: 0,00333472 ms | Drop: 0
[INFO] Waktu: 4,4s | Jarak: 43 m | RSSI: -42,4603 dBm | Tput: 2.499,75 Mbps | Delay: 0,721548 ms | Jitter: 0,00333301 ms | Drop: 0
[INFO] Waktu: 4,6s | Jarak: 45 m | RSSI: -42,9046 dBm | Tput: 2.501,99 Mbps | Delay: 0,726553 ms | Jitter: 0,00332898 ms | Drop: 0
[INFO] Waktu: 4,8s | Jarak: 47 m | RSSI: -43,3295 dBm | Tput: 2.497,87 Mbps | Delay: 0,719595 ms | Jitter: 0,00333237 ms | Drop: 0
[INFO] Waktu: 5s | Jarak: 49 m | RSSI: -43,7367 dBm | Tput: 2.501,05 Mbps | Delay: 0,729139 ms | Jitter: 0,00333315 ms | Drop: 0
[INFO] Waktu: 5,2s | Jarak: 51 m | RSSI: -44,1276 dBm | Tput: 2.500,69 Mbps | Delay: 0,723373 ms | Jitter: 0,00333269 ms | Drop: 0
[INFO] Waktu: 5,4s | Jarak: 53 m | RSSI: -44,5035 dBm | Tput: 2.497,28 Mbps | Delay: 0,724865 ms | Jitter: 0,00333265 ms | Drop: 0
[INFO] Waktu: 5,6s | Jarak: 55 m | RSSI: -44,8655 dBm | Tput: 2.503,58 Mbps | Delay: 0,72971 ms | Jitter: 0,00333334 ms | Drop: 0
[INFO] Waktu: 5,8s | Jarak: 57 m | RSSI: -45,2206 dBm | Tput: 2.495,75 Mbps | Delay: 0,721016 ms | Jitter: 0,00333154 ms | Drop: 0
[INFO] Waktu: 6s | Jarak: 59 m | RSSI: -45,5515 dBm | Tput: 2.504,81 Mbps | Delay: 0,730202 ms | Jitter: 0,00333222 ms | Drop: 0
[INFO] Waktu: 6,2s | Jarak: 61 m | RSSI: -45,8772 dBm | Tput: 2.499,93 Mbps | Delay: 0,726399 ms | Jitter: 0,0033339 ms | Drop: 0
[INFO] Waktu: 6,4s | Jarak: 63 m | RSSI: -46,1925 dBm | Tput: 2.498,4 Mbps | Delay: 0,726779 ms | Jitter: 0,00333591 ms | Drop: 0
[INFO] Waktu: 6,6s | Jarak: 65 m | RSSI: -46,4978 dBm | Tput: 2.501,28 Mbps | Delay: 0,720824 ms | Jitter: 0,00332742 ms | Drop: 0
[INFO] Waktu: 6,8s | Jarak: 67 m | RSSI: -46,794 dBm | Tput: 2.497,98 Mbps | Delay: 0,724722 ms | Jitter: 0,0033392 ms | Drop: 0
[INFO] Waktu: 7s | Jarak: 69 m | RSSI: -47,0814 dBm | Tput: 2.502,34 Mbps | Delay: 0,725915 ms | Jitter: 0,00332644 ms | Drop: 0
[INFO] Waktu: 7,2s | Jarak: 71 m | RSSI: -47,3606 dBm | Tput: 2.500,22 Mbps | Delay: 0,733522 ms | Jitter: 0,00332969 ms | Drop: 0
[INFO] Waktu: 7,4s | Jarak: 73 m | RSSI: -47,6321 dBm | Tput: 2.500,4 Mbps | Delay: 0,715063 ms | Jitter: 0,00333709 ms | Drop: 0
[INFO] Waktu: 7,6s | Jarak: 75 m | RSSI: -48,0617 dBm | Tput: 2.498,4 Mbps | Delay: 0,730685 ms | Jitter: 0,003336 ms | Drop: 0
[INFO] Waktu: 7,8s | Jarak: 77 m | RSSI: -48,5189 dBm | Tput: 2.500,46 Mbps | Delay: 0,72269 ms | Jitter: 0,00332654 ms | Drop: 0
[INFO] Waktu: 8s | Jarak: 79 m | RSSI: -48,9643 dBm | Tput: 2.501,28 Mbps | Delay: 0,730615 ms | Jitter: 0,00333577 ms | Drop: 0
[INFO] Waktu: 8,2s | Jarak: 81 m | RSSI: -49,3987 dBm | Tput: 2.499,69 Mbps | Delay: 0,725644 ms | Jitter: 0,0033336 ms | Drop: 0
[INFO] Waktu: 8,4s | Jarak: 83 m | RSSI: -49,8224 dBm | Tput: 2.499,99 Mbps | Delay: 0,733544 ms | Jitter: 0,00333337 ms | Drop: 0
[INFO] Waktu: 8,6s | Jarak: 85 m | RSSI: -50,236 dBm | Tput: 2.500,22 Mbps | Delay: 0,728922 ms | Jitter: 0,00334112 ms | Drop: 0
[INFO] Waktu: 8,8s | Jarak: 87 m | RSSI: -50,64 dBm | Tput: 2.502,58 Mbps | Delay: 0,728149 ms | Jitter: 0,00335367 ms | Drop: 0
[INFO] Waktu: 9s | Jarak: 89 m | RSSI: -51,0349 dBm | Tput: 2.496,87 Mbps | Delay: 0,744441 ms | Jitter: 0,00356536 ms | Drop: 0
[INFO] Waktu: 9,2s | Jarak: 91 m | RSSI: -51,4209 dBm | Tput: 2.502,75 Mbps | Delay: 0,805377 ms | Jitter: 0,00398478 ms | Drop: 0
